"","abundance","counts","length","countsFromAbundance","counts_normalized"
"HBA1",0.1463,9.5600026,556.170929596719,"no",0.0018057069338145
"HBA2",0.139564,9.55112302666667,582.469741480611,"no",0.00180402974733159
"HBB",0,0,532.25,"no",0
"HBBP1",0,0,447,"no",0
"HBCBP",0.035391,2.45744892,591,"no",0.00046416645894416
"HBD",0,0,535.5,"no",0
"HBE1",0,0,770.333333333333,"no",0
"HBEGF",0.507846,139.87997876,2344.32909582826,"no",0.0264207300057384
"HBG1",0,0,808,"no",0
"HBG2",0.019661,4.09334362666667,1772,"no",0.000773156585664255
"HBM",0,0,563.333333333333,"no",0
"HBP1",37.838185,11540.8219157867,2595.97931393908,"no",2.17984691293435
"HBQ1",1.708607,107.599998933333,536,"no",0.020323641350511
"HBS1L",27.52539,10983.3430758667,3396.22019600812,"no",2.0745495140928
"HBZ",0,0,755,"no",0
"HBZP1",0,0,429,"no",0
"HCAR1",0.004091,1.32031808,2747,"no",0.000249383563127551
"HCAR2",0.00451,1.08667449333333,2051,"no",0.000205252629053821
"HCAR3",0,0,2137,"no",0
"HCCAT3",0,0,637.5,"no",0
"HCCAT5",0,0,1079,"no",0
"HCCS",13.307868,2243.16013672,1434.65203073851,"no",0.423691287754628
"HCFC1",15.95653,16339.69223016,8715.6580552288,"no",3.08626438620371
"HCFC1-AS1",0.186113,7.65333333333333,350,"no",0.00144557252178924
"HCFC1R1",49.100473,4782.68007132,829.049472435836,"no",0.903359437056948
"HCFC2",2.91382,1351.12769434667,3946.64857884152,"no",0.255202927052612
"HCFC2P1",0,0,1592,"no",0
"HCG11",6.377182,3545.51011845333,4732,"no",0.669681010839962
"HCG14",0.08738,4.24000117333333,413,"no",0.000800857472368222
"HCG15",0.698545,84.69915712,1032,"no",0.0159980976678634
"HCG16",1.29721,48.3141813333333,317,"no",0.00912565151762314
"HCG17",0.985148,84.62671504,731.140338304498,"no",0.0159844147044136
"HCG18",18.049684,5201.64080949333,2452.81909555868,"no",0.982493339166518
"HCG19P",0,0,634,"no",0
"HCG20",0.217464,30.7112762933333,1202,"no",0.00580078969321253
"HCG21",0,0,560.2,"no",0
"HCG22",0,0,1599.33333333333,"no",0
"HCG23",1.098559,78.7333262666667,610,"no",0.014871263022669
"HCG24",0,0,716.8,"no",0
"HCG25",0.736758,65.38965084,755.40364271579,"no",0.012350890565814
"HCG27",0.916973,96.5677764933333,896.335159268594,"no",0.0182398594323668
"HCG4",0,0,1391.53846153846,"no",0
"HCG4B",1.280826,149.13134852,991,"no",0.0281681419282952
"HCG4P11",0,0,991,"no",0
"HCG4P3",0.505891,59.19996912,996,"no",0.0111817746494743
"HCG4P5",0,0,939.333333333333,"no",0
"HCG4P7",0.529214,60.623576,975,"no",0.0114506675485455
"HCG4P8",0.206802,23.8114781333333,980,"no",0.0044975459703047
"HCG9",0.46331,35.8725771333333,659,"no",0.00677566356137346
"HCG9P5",0,0,225,"no",0
"HCK",1.573067,363.519987506667,1966.870037322,"no",0.0686621740062026
"HCLS1",0.042839,13.6400081333333,2710,"no",0.00257634420137566
"HCN1",0,0,5405,"no",0
"HCN2",3.726908,1492.29085952,3408,"no",0.281866027139288
"HCN3",6.073518,2484.57453996,3481.82154099156,"no",0.469289984752175
"HCN4",0.053162,45.14666624,7228,"no",0.00852736674655059
"HCP5",0.497735,155.43849328,2658,"no",0.0293594444312573
"HCRT",0,0,577,"no",0
"HCRTR1",0,0,1492.6,"no",0
"HCRTR2",0.06085,13.1333253333333,1837,"no",0.00248064123104335
"HCST",0.949172,66.15999896,593.260656656539,"no",0.0124963950180549
"HDAC1",118.759394,29380.1658195867,2105.62512900664,"no",5.54936764735268
"HDAC10",2.87142,698.012384533333,2069.0044096649,"no",0.131841575298341
"HDAC11",6.900469,1976.42663109333,2437.79352693273,"no",0.373310282566332
"HDAC11-AS1",0.254292,15.3866687333333,515,"no",0.00290625594809847
"HDAC1P1",0,0,1445,"no",0
"HDAC1P2",0.027562,2.613335,807,"no",0.000493610444193825
"HDAC2",57.033892,17103.2146245333,2552.34580871668,"no",3.23047958564754
"HDAC3",66.068586,13961.5484532267,1798.59486702198,"no",2.63707719585542
"HDAC4",5.881564,4352.25234344,6298.19362672922,"no",0.822059633567466
"HDAC5",19.465067,11324.41281928,4951.70267983151,"no",2.13897125395674
"HDAC6",14.301766,6164.29343358667,3668.49911961921,"no",1.16432054057126
"HDAC7",8.95923,4092.74603586667,3888.11289597432,"no",0.773043711861152
"HDAC8",17.436387,3531.99327124,1724.08285208398,"no",0.667127929448914
"HDAC9",11.553032,4579.15986692,3373.53052506043,"no",0.864918250413712
"HDC",0,0,1613.14285714286,"no",0
"HDDC2",29.26147,3297.79991256,959.230338803895,"no",0.622893153652746
"HDDC3",6.352096,737.11999964,987.679383466497,"no",0.139228277448721
"HDGF",383.650576,79181.9918985467,1756.65039141242,"no",14.9560076274926
"HDGFL1",0,0,1553.5,"no",0
"HDGFP1",0,0,252,"no",0
"HDGFRP2",105.993281,23667.3370912667,1900.49113617872,"no",4.47032040458079
"HDGFRP3",7.270893,1637.39997816,1916.73374604742,"no",0.309274444547874
"HDHD1",4.22951,1057.75344528,2128.57634194032,"no",0.199789980225348
"HDHD1P1",0,0,495,"no",0
"HDHD1P2",0,0,643,"no",0
"HDHD1P3",0,0,636,"no",0
"HDHD2",13.371779,2447.48429418667,1557.84952615505,"no",0.462284326200388
"HDHD3",6.503956,1027.94667893333,1345.20276813066,"no",0.194160035661655
"HDLBP",129.446518,70884.06504508,4660.7201674517,"no",13.388683361745
"HDX",0.068182,49.6666293333333,6200,"no",0.00938110382589172
"HEATR1",12.616787,12489.70822716,8425.5506312344,"no",2.35907391354714
"HEATR2",28.111261,10941.11329728,3312.65298337204,"no",2.0665730932488
"HEATR3",5.413389,2181.35352778667,3429.6636570917,"no",0.412017167257372
"HEATR4",0.500363,162.305817746667,2760.85385010482,"no",0.0306565544766263
"HEATR5A",9.640756,7258.84297137333,6408.42226916644,"no",1.37106061925961
"HEATR5B",13.204759,10493.8748821333,6763.9468924802,"no",1.98209806315848
"HEATR6",7.515761,3310.00034710667,3748.43348611006,"no",0.62519758914071
"HEBP1",24.28011,3432.93372365333,1203.39869901743,"no",0.648417420736524
"HEBP2",5.170878,2001.61659248,3294.66506693834,"no",0.378068198420709
"HECA",1.938117,1278.37329666667,5614,"no",0.2414609725937
"HECTD1",19.945889,20172.71288448,8608.06787518972,"no",3.81025079735383
"HECTD2",1.268976,692.29336172,4643.35209097729,"no",0.130761358107952
"HECTD3",10.158486,4171.36611677333,3494.97514718237,"no",0.787893584938615
"HECTD4",4.006825,6516.26754512,13841.8231143112,"no",1.23080191304693
"HECW1",0,0,2139.27272727273,"no",0
"HECW1-IT1",0,0,1839,"no",0
"HECW2",0.04682,64.9600493733333,11809,"no",0.0122697468277216
"HEG1",1.201568,1087.44003418667,7702.86001208421,"no",0.205397225502673
"HELB",2.53961,1035.00001592,3468.70989994527,"no",0.195492280017253
"HELLS",7.423408,2642.13180966667,3029.32569757718,"no",0.499049626698528
"HELQ",3.458641,1228.35996824,3022.83815116978,"no",0.232014383748298
"HELT",0,0,942.5,"no",0
"HELZ",4.096326,5758.82083054667,11965.5820820902,"no",1.08773429667409
"HELZ2",11.864637,9424.15970605333,6760.56440546812,"no",1.78004873414948
"HEMGN",0,0,2192,"no",0
"HEMK1",4.353044,1235.01334582667,2414.75744605384,"no",0.233271083201657
"HENMT1",38.988899,6937.69369610667,1514.49878979655,"no",1.31040148584698
"HEPACAM",0,0,1714.33333333333,"no",0
"HEPACAM2",0,0,1797.2,"no",0
"HEPH",0,0,3225.7,"no",0
"HEPHL1",0,0,5345,"no",0
"HEPN1",0.015815,2.65333824,1428,"no",0.000501166313252171
"HERC1",2.068801,3495.22650789333,14379.7521685266,"no",0.660183370719506
"HERC2",6.173525,10349.5228454533,14268.6175899506,"no",1.9548326444709
"HERC2P10",0.200205,56.2888798533333,2393,"no",0.0106319239544784
"HERC2P2",3.630231,1836.85688913333,4306.61251418987,"no",0.346948150530105
"HERC2P3",1.186177,494.92340904,3551.26750392227,"no",0.0934818397863866
"HERC2P4",0.042055,7.69600937333333,1557.59032219712,"no",0.00145363323312584
"HERC2P5",0.047045,6.71023122666667,1214,"no",0.00126743805001586
"HERC2P7",0.153513,13.09445544,726,"no",0.00247329943012077
"HERC2P8",0.054158,6.74487893333333,1060,"no",0.00127398235829553
"HERC2P9",4.184066,1695.40105682667,3448.80588236419,"no",0.32022977105763
"HERC3",37.853989,6303.72655530667,1417.36094145851,"no",1.19065686758159
"HERC4",26.156875,12021.5361185067,3911.73033563834,"no",2.27064489755358
"HERC5",4.481979,1849.30014168,3511.82137064899,"no",0.349298449828426
"HERC6",1.076201,434.90664036,3439.5155960643,"no",0.082145786870395
"HERPUD1",19.857026,3768.46686362667,1615.2705125128,"no",0.711793399041635
"HERPUD2",13.196851,4235.95261537333,2731.96765933024,"no",0.800092774963189
"HES1",11.381323,2082.30014364,1557.20341773975,"no",0.393307822704325
"HES2",1.473821,611.400441533333,3530.82049448339,"no",0.115482187903797
"HES3",0,0,697,"no",0
"HES4",7.944434,898.959984093333,963.101852441596,"no",0.169796844668129
"HES5",0,0,1306,"no",0
"HES6",2.928215,509.83999672,1481.9229496468,"no",0.0962993061542962
"HES7",11.471436,1763.40667752,1308.36670526689,"no",0.333074769742496
"HESX1",0.712225,60.39999852,721.795834181614,"no",0.0114084379150639
"HEXA",19.989975,6275.99465610667,2672.17605449732,"no",1.18541882688553
"HEXA-AS1",0,0,2676,"no",0
"HEXB",35.001871,7702.29862712,1872.9399538099,"no",1.45482115635622
"HEXDC",4.928329,825.02564836,1424.8284588955,"no",0.155832021825858
"HEXIM1",37.641682,21161.9740354,4785,"no",3.99710385527764
"HEXIM2",23.475621,2834.11985368,1027.53328101523,"no",0.535312602430811
"HEY1",0,0,1245.125,"no",0
"HEY2",0.758451,238.64000784,2678,"no",0.0450746652351575
"HEYL",2.032849,874.400025053333,3661,"no",0.165157924556043
"HFE",7.882258,3914.33326349333,4226.70492541604,"no",0.739344852809001
"HFE2",0,0,1517.4,"no",0
"HFM1",0.02046,11.85333504,4931,"no",0.0022388748378117
"HGD",0,0,707.4,"no",0
"HGF",7.150168,3891.49342042667,4632.2796009828,"no",0.735030830656673
"HGFAC",0,0,1700.25,"no",0
"HGS",31.899399,10508.773326,2803.9114347264,"no",1.98491210249703
"HGSNAT",5.238479,3011.06526804,4892.26230953679,"no",0.568734304807391
"HHAT",3.423552,1415.70664013333,3519.582096314,"no",0.267400690491025
"HHATL",0,0,861.5,"no",0
"HHATL-AS1",0,0,638,"no",0
"HHEX",0.496564,189.653339506667,3250.72481895586,"no",0.035821993413293
"HHIP",0,0,1998.25,"no",0
"HHIP-AS1",0,0,879,"no",0
"HHIPL1",0.287165,249.333377733333,7390,"no",0.0470944442007234
"HHIPL2",2.54936,673.09337688,2247.18541084821,"no",0.127134837571784
"HHLA1",0,0,2914,"no",0
"HHLA2",0.034962,2.44000152,594,"no",0.00046087096913362
"HHLA3",7.424593,676.039989973333,774.987171148641,"no",0.127691398057856
"HIAT1",12.905322,4210.58639576,2776.95310306864,"no",0.795301567203428
"HIATL1",18.60022,7335.94058678667,3356.8544286573,"no",1.38562292688204
"HIATL2",3.894872,270.653330986667,591.445846230633,"no",0.0511213873961306
"HIBADH",28.602382,6674.97352554667,1986.28761534616,"no",1.26077852511336
"HIBCH",19.325814,4407.24038266667,1940.99187087281,"no",0.832445852887998
"HIC1",0.087187,7.426668,725,"no",0.00140275965016351
"HIC2",1.907598,1525.6199896,6806.97498110189,"no",0.288161280791569
"HID1",3.346847,1212.46675348,3083.3915598771,"no",0.22901245066381
"HIF1A",57.452666,25512.5635347867,3779.53785086318,"no",4.81884940848733
"HIF1A-AS1",0,0,652,"no",0
"HIF1A-AS2",0.722421,45.2400024266667,533,"no",0.00854499621868481
"HIF1AN",6.873809,9453.53332558667,11705.5407192722,"no",1.78559686532494
"HIF1AP1",0.089493,1.84007133333333,175,"no",0.000347555299337816
"HIF3A",0.03792,6.63998982666667,1490.38291139241,"no",0.00125417075414496
"HIGD1A",62.764559,8875.36065685333,1203.55603185231,"no",1.67639078656574
"HIGD1AP1",0,0,275,"no",0
"HIGD1AP10",0,0,282,"no",0
"HIGD1AP11",0,0,280,"no",0
"HIGD1AP12",0,0,281,"no",0
"HIGD1AP13",0,0,289,"no",0
"HIGD1AP14",0,0,282,"no",0
"HIGD1AP15",0,0,280,"no",0
"HIGD1AP16",0.264355,8.01333208,258,"no",0.00151356959880055
"HIGD1AP17",0,0,276,"no",0
"HIGD1AP18",0,0,278,"no",0
"HIGD1AP2",0,0,280,"no",0
"HIGD1AP3",0,0,278,"no",0
"HIGD1AP4",0,0,280,"no",0
"HIGD1AP5",0,0,259,"no",0
"HIGD1AP6",0,0,279,"no",0
"HIGD1AP8",0,0,274,"no",0
"HIGD1AP9",0,0,279,"no",0
"HIGD1B",0.122823,6.78238826666667,470,"no",0.00128106717470371
"HIGD1C",0,0,371,"no",0
"HIGD2A",60.008022,4709.6756168,668,"no",0.889570251505251
"HIGD2B",0,0,1116,"no",0
"HILPDA",24.596978,3685.53511748,1275.30347841918,"no",0.696129132480621
"HILS1",0,0,812.666666666667,"no",0
"HIN1L",0,0,3067,"no",0
"HINFP",9.051038,2572.30668712,2418.90706005212,"no",0.485860957907061
"HINT1",170.735103,18995.18066816,946.924563339502,"no",3.58783683192259
"HINT1P1",0,0,379.5,"no",0
"HINT2",48.119192,4455.5199548,788.08821455273,"no",0.841564967370536
"HINT3",37.369213,14537.1195703067,3311,"no",2.74579188982577
"HIP1",6.298499,5825.68579493333,7872.35669482523,"no",1.10036384656797
"HIP1R",4.234115,2164.14448153333,4350.29193019084,"no",0.408766698042648
"HIPK1",21.360506,17309.5370099867,6897.13433399003,"no",3.26945005224702
"HIPK2",1.825129,3059.36648056,14267.0020458828,"no",0.577857506757045
"HIPK3",13.966924,10242.20966788,6241.48121640814,"no",1.93456317834818
"HIPK4",0.089556,25.8000093866667,2452,"no",0.00487314259119378
"HIRA",7.599244,3613.46930976,4047.14512838382,"no",0.682517239876016
"HIRAP1",0,0,787,"no",0
"HIRIP3",5.245052,1735.02827510667,2815.47402961877,"no",0.327714616596896
"HIST1H1A",0.027027,2.47999781333333,781,"no",0.000468425526095652
"HIST1H1B",0.357258,33.1599972,790,"no",0.00626330759254286
"HIST1H1C",30.379215,2612.71994816,732,"no",0.493494272324568
"HIST1H1D",0.176287,16.09333796,777,"no",0.00303973264009281
"HIST1H1E",0.221618,20.4399974666667,785,"no",0.0038607358906692
"HIST1H1PS1",0.842313,20.3866636533333,206,"no",0.00385066212389609
"HIST1H1PS2",0,0,223,"no",0
"HIST1H1T",0.026766,2.27999933333333,725,"no",0.000430649527782811
"HIST1H2AA",0,0,500,"no",0
"HIST1H2AB",0,0,477,"no",0
"HIST1H2AC",26.658308,4811.94646592,1536.32459809527,"no",0.908887315433987
"HIST1H2AD",0.037022,1.70947664,393,"no",0.000322888387294154
"HIST1H2AE",1.670928,107.38666804,547,"no",0.0202833471069416
"HIST1H2AG",2.287211,601.679991826667,2239,"no",0.113646175491507
"HIST1H2AH",0.144028,7.73333572,457,"no",0.00146068348675129
"HIST1H2AI",1.398564,87.25333236,531,"no",0.0164805339321637
"HIST1H2AJ",0.093578,5.45333482666667,496,"no",0.00103003366431345
"HIST1H2AK",0.895041,48.3733362666667,460,"no",0.00913682478584896
"HIST1H2AL",0.360058,24.240001,573,"no",0.00457848598088985
"HIST1H2AM",0.688825,39.4133320666667,487,"no",0.00744444640606201
"HIST1H2APS1",0,0,331,"no",0
"HIST1H2APS2",0.120231,5.2266644,370,"no",0.000987219830651659
"HIST1H2APS3",0.109249,1.72000077333333,134,"no",0.000324876200616756
"HIST1H2APS4",0.432412,17.6800008,348,"no",0.00333942378157993
"HIST1H2APS6",0,0,364,"no",0
"HIST1H2BA",0,0,437,"no",0
"HIST1H2BB",0.026067,1.31999784,431,"no",0.000249323075739348
"HIST1H2BC",7.204737,557.106675973333,658.135015754218,"no",0.105227103984197
"HIST1H2BD",7.108598,655.066689986667,784.325447015009,"no",0.123729931226153
"HIST1H2BE",0.062336,3.64000149333333,497,"no",0.000687528676572446
"HIST1H2BF",0.312436,43.8666654666667,1195,"no",0.00828559837384157
"HIST1H2BG",2.593039,135.573332133333,445,"no",0.0256072844450373
"HIST1H2BH",0.845921,42.240002,425,"no",0.00797835185690624
"HIST1H2BI",0.169396,9.53333262666667,479,"no",0.00180066947119157
"HIST1H2BJ",3.065829,288.066674133333,799.723645382701,"no",0.0544104444996116
"HIST1H2BK",103.544278,9926.85986212,815.98198468292,"no",1.87499945701217
"HIST1H2BL",0.295108,15.70666364,453,"no",0.00296669704272258
"HIST1H2BM",0.225695,11.8266652533333,446,"no",0.00223383741044663
"HIST1H2BN",2.307816,399.24666696,1472.43088963765,"no",0.0754102802055725
"HIST1H2BO",0.324413,17.7999976533333,467,"no",0.0033620889584806
"HIST1H2BPS1",0,0,345,"no",0
"HIST1H2BPS2",0.281373,11.2400010666667,340,"no",0.00212302744166224
"HIST1H2BPS3",0,0,341,"no",0
"HIST1H3A",0.368036,20.2799977333333,469,"no",0.00383051491270749
"HIST1H3B",0.595309,33.0133351466667,472,"no",0.00623560585461326
"HIST1H3C",0,0,459,"no",0
"HIST1H3D",1.518833,138.5705308,776.525130149266,"no",0.0261733996063888
"HIST1H3E",1.959436,106.35999528,462,"no",0.020089427690906
"HIST1H3F",0.299295,16.38666632,466,"no",0.00309513691932768
"HIST1H3G",0.926824,50.8533361066667,467,"no",0.00960525069474431
"HIST1H3H",2.28335,126.89333712,473,"no",0.0239677946000188
"HIST1H3I",0.060192,3.37333128,477,"no",0.000637159626122837
"HIST1H3J",0.175923,9.87999869333333,478,"no",0.0018661482525779
"HIST1H3PS1",0.670833,32.86666676,417,"no",0.00620790292043463
"HIST1H4A",0,0,388,"no",0
"HIST1H4B",0.290226,12.17333348,357,"no",0.00229931659981685
"HIST1H4C",0.266618,13.0000022666667,415,"no",0.00245545897995093
"HIST1H4D",0.12276,5.29333397333333,367,"no",0.000999812474804544
"HIST1H4E",0.196281,32.4933247333333,1409,"no",0.00613738554565521
"HIST1H4F",0,0,416,"no",0
"HIST1H4G",0,0,374,"no",0
"HIST1H4H",2.671099,324.01334424,1032.44655027762,"no",0.0612001028475236
"HIST1H4I",0.584952,92.3000028666667,1343,"no",0.0174337562593799
"HIST1H4J",0,0,374,"no",0
"HIST1H4K",1.665069,69.25333624,354,"no",0.0130806689778887
"HIST1H4L",0,0,364,"no",0
"HIST1H4PS1",0.596967,18.5866654,265,"no",0.00351067588509548
"HIST2H2AA3",12.439561,1423.5385964,974,"no",0.268880001567368
"HIST2H2AA4",21.20311,1367.65682448,549,"no",0.258324972740307
"HIST2H2AB",0,0,448,"no",0
"HIST2H2AC",0.649297,33.3372908133333,437,"no",0.00629679506323843
"HIST2H2BA",0,0,566.5,"no",0
"HIST2H2BB",0.220191,9.8566732,381,"no",0.00186174250011016
"HIST2H2BC",2.108253,143.6666728,580,"no",0.0271359661798648
"HIST2H2BD",2.126496,123.173335213333,493,"no",0.0232651553312103
"HIST2H2BE",10.137265,2647.67996376,2223,"no",0.500097569961243
"HIST2H2BF",0.789583,85.9585149466667,926.586151170934,"no",0.0162359669713472
"HIST2H3A",0.386317,75.1639632,1656,"no",0.0141970766329308
"HIST2H3C",0.420493,81.81333312,1656,"no",0.0154530191124906
"HIST2H3D",0.25734,12.4266672,411,"no",0.00234716663437364
"HIST2H3DP1",0,0,416,"no",0
"HIST2H3PS2",0,0,412,"no",0
"HIST2H4A",6.24411,1133.43469093333,1544.97239862847,"no",0.214084761906259
"HIST2H4B",9.701259,1139.53123866667,999.753519002018,"no",0.215236286542289
"HIST3H2A",6.767838,394.39999488,496,"no",0.0744948338665954
"HIST3H2BA",0,0,453,"no",0
"HIST3H2BB",0.513187,27.2533339733333,452,"no",0.0051476486131092
"HIST3H3",0.05568,3.14666352,481,"no",0.000594346296144852
"HIST4H4",3.293156,232.239997,600.232400165677,"no",0.0438658220544793
"HIVEP1",2.956142,2728.10502108,7854.71735931494,"no",0.515288369559472
"HIVEP2",3.289007,3661.12668049333,9474.24517035081,"no",0.691518832070201
"HIVEP3",1.21678,712.333301586667,4982.71469287792,"no",0.134546530548226
"HJURP",26.176099,9224.26533821333,2999.31219636662,"no",1.74229240069
"HK1",36.827163,15580.4337842533,3600.85854090906,"no",2.94285456743118
"HK2",30.673124,20502.6669240933,5689.14676741111,"no",3.87257298722122
"HK2P1",0.05272,16.9533429333333,2737,"no",0.00320217160673734
"HK3",0,0,1143.5,"no",0
"HKDC1",0,0,1861.75,"no",0
"HKR1",5.116656,1581.62669777333,2630.95014282766,"no",0.298739907756452
"HLA-A",468.599761,98720.6410505867,1793.08428972075,"no",18.6464955622143
"HLA-ABC",0,0,3516.5,"no",0
"HLA-AS1",0,0,563,"no",0
"HLA-B",282.573983,49012.0557670133,1476.26906380125,"no",9.25746703656744
"HLA-C",302.801031,52233.0383305467,1468.19153625009,"no",9.86585081971283
"HLA-DMA",2.512717,275.640002026667,933.670071480394,"no",0.0520632769384598
"HLA-DMB",1.479469,253.18344296,1456.54528955997,"no",0.047821650015022
"HLA-DOA",0.00631,2.58665156,3489,"no",0.000488570437967674
"HLA-DOB",0,0,1129.96,"no",0
"HLA-DPA1",0.816357,134.071063813333,1397.812216959,"no",0.0253235338609241
"HLA-DPA2",0,0,733.5,"no",0
"HLA-DPA3",0,0,199.857142857143,"no",0
"HLA-DPB1",0.035985,6.595576,1560,"no",0.00124578180718283
"HLA-DPB2",0,0,912.625,"no",0
"HLA-DQA1",0.006767,4.33333133333333,5450,"no",0.000818485806177045
"HLA-DQA2",0,0,1245,"no",0
"HLA-DQB1",3.376946,645.68563452,1627.39050254283,"no",0.121958024082251
"HLA-DQB1-AS1",0,0,551.857142857143,"no",0
"HLA-DQB2",0,0,1231.33333333333,"no",0
"HLA-DQB3",0,0,356.25,"no",0
"HLA-DRA",0.173595,26.1066752,1280,"no",0.00493106606764763
"HLA-DRB1",0.996006,143.820005226667,1229,"no",0.0271649278274286
"HLA-DRB2",0,0,503,"no",0
"HLA-DRB3",0,0,1178,"no",0
"HLA-DRB3$0301",0,0,1523,"no",0
"HLA-DRB4",0,0,1184,"no",0
"HLA-DRB5",0.114925,17.0133264,1260,"no",0.00321350136952153
"HLA-DRB6",0,0,940,"no",0
"HLA-DRB7",0,0,789,"no",0
"HLA-DRB8",0,0,393.5,"no",0
"HLA-DRB9",0.448641,18.0800010533333,343,"no",0.00341497640025511
"HLA-E",75.205991,22615.13134036,2559.41938258616,"no",4.27157828078559
"HLA-F",15.198231,1727.94141674667,967.677657156283,"no",0.326376040676465
"HLA-F-AS1",1.672102,295.47186996,1504.00147598651,"no",0.0558091484550338
"HLA-G",2.208139,409.39135456,1578,"no",0.0773264232765694
"HLA-H",176.09027,22702.7905611733,1097.33356857253,"no",4.28813547950804
"HLA-J",7.986008,1024.71950238667,1092.11921450617,"no",0.193550481950136
"HLA-K",5.36214,653.31427244,1037,"no",0.123398932099128
"HLA-L",2.689708,584.070796733333,1848.22579700101,"no",0.110320125592847
"HLA-N",0,0,135,"no",0
"HLA-P",0,0,739.625,"no",0
"HLA-S",0,0,53.6,"no",0
"HLA-T",0,0,451.777777777778,"no",0
"HLA-U",19.159088,418.69041936,186,"no",0.0790828439063452
"HLA-V",1.376398,136.97223232,847,"no",0.0258715107086137
"HLA-W",0.329801,29.87525284,771,"no",0.00564288039028874
"HLA-Z",0,0,75,"no",0
"HLCS",6.378384,4092.67355593333,5461.23915242482,"no",0.77303002174791
"HLCS-IT1",0,0,531,"no",0
"HLF",0.047587,31.01335096,5547,"no",0.00585784598733212
"HLFP1",0,0,499,"no",0
"HLTF",22.91432,12383.8716491467,4599.85596770928,"no",2.33908334965651
"HLTF-AS1",0,0,415,"no",0
"HLX",0.264936,100.240006146667,3220.28485370052,"no",0.0189334754097917
"HM13",41.042285,7573.89386786667,1570.66098632179,"no",1.43056788218677
"HM13-AS1",0.495769,28.48352628,489,"no",0.00538000909155439
"HM13-IT1",0,0,356,"no",0
